N,q,N2_func,mobile,n,N2,SNP,Nhom1,Nhom2,nhom1,nhom2,log10BF,transcript,Method_A,Method_B
800,0.01,5,False,7.0,0.0,77_3_7,800,800,6,7,-0.26888604665480087,77,1.0,0.0
900,0.01,5,False,8.0,0.0,77_3_8,900,900,8,7,-0.30078878794775255,77,1.0,0.0
1000,0.01,5,False,11.0,0.0,77_3_9,1000,1000,7,7,-0.21429935903953967,77,1.0,0.0
100,0.01,5,False,0.0,0.0,77_4_0,100,100,1,1,-2.004257190751136,77,0.0,0.0
200,0.01,5,False,1.0,0.0,77_4_1,200,200,2,3,-0.4717259019116924,77,1.0,0.0
300,0.01,5,False,2.0,0.0,77_4_2,300,300,4,1,-0.4749478698662077,77,1.0,0.0
400,0.01,5,False,1.0,0.0,77_4_3,400,400,1,1,-0.30048746657168673,77,1.0,0.0
500,0.01,5,False,8.0,0.0,77_4_4,500,500,1,5,0.5537654488144389,77,1.0,0.0
600,0.01,5,False,5.0,0.0,77_4_5,600,600,5,10,-0.30066823430869966,77,1.0,0.0
700,0.01,5,False,5.0,0.0,77_4_6,700,700,5,12,-0.30071989605644495,77,1.0,0.0
800,0.01,5,False,9.0,0.0,77_4_7,800,800,9,7,-0.3007586464006055,77,1.0,0.0
900,0.01,5,False,7.0,0.0,77_4_8,900,900,11,8,-0.40868445850822005,77,1.0,0.0
1000,0.01,5,False,13.0,0.0,77_4_9,1000,1000,10,9,-0.24807361261485444,77,1.0,0.0
100,0.01,5,False,2.0,0.0,78_0_0,100,100,0,1,0.12284590502709819,78,1.0,0.0
200,0.01,5,False,2.0,0.0,78_0_1,200,200,1,2,-0.17663458873599036,78,1.0,0.0
300,0.01,5,False,1.0,0.0,78_0_2,300,300,3,1,-0.5984509536380545,78,1.0,0.0
400,0.01,5,False,1.0,0.0,78_0_3,400,400,6,4,-0.8311414347072191,78,1.0,0.0
500,0.01,5,False,4.0,0.0,78_0_4,500,500,7,3,-0.4375884684572219,78,1.0,0.0
600,0.01,5,False,5.0,0.0,78_0_5,600,600,5,6,-0.30066823430869927,78,1.0,0.0
700,0.01,5,False,9.0,0.0,78_0_6,700,700,9,9,-0.30071989605644706,78,1.0,0.0
800,0.01,5,False,8.0,0.0,78_0_7,800,800,3,9,-0.13973864724918714,78,1.0,0.0
900,0.01,5,False,11.0,0.0,78_0_8,900,900,5,9,-0.16381301758275477,78,1.0,0.0
1000,0.01,5,False,7.0,0.0,78_0_9,1000,1000,9,12,-0.3579941783076356,78,1.0,0.0
100,0.01,5,False,1.0,0.0,78_1_0,100,100,1,0,-0.2988639339074734,78,1.0,0.0
200,0.01,5,False,0.0,0.0,78_1_1,200,200,3,1,-2.3009975035895573,78,0.0,0.0
300,0.01,5,False,2.0,0.0,78_1_2,300,300,4,2,-0.47422460006925077,78,1.0,0.0
400,0.01,5,False,0.0,0.0,78_1_3,400,400,5,2,-2.424869406601022,78,0.0,0.0
500,0.01,5,False,2.0,0.0,78_1_4,500,500,2,5,-0.3005959181846629,78,1.0,0.0
600,0.01,5,False,6.0,0.0,78_1_5,600,600,6,7,-0.30066823430869966,78,1.0,0.0
700,0.01,5,False,5.0,0.0,78_1_6,700,700,7,6,-0.37902841720056935,78,1.0,0.0
800,0.01,5,False,5.0,0.0,78_1_7,800,800,4,12,-0.2557096843241455,78,1.0,0.0
900,0.01,5,False,11.0,0.0,78_1_8,900,900,8,11,-0.23791671964508398,78,1.0,0.0
1000,0.01,5,False,12.0,0.0,78_1_9,1000,1000,7,10,-0.2003592196905271,78,1.0,0.0
100,0.01,5,False,0.0,0.0,78_2_0,100,100,0,1,-2.0064341100054097,78,0.0,0.0
200,0.01,5,False,4.0,0.0,78_2_1,200,200,0,2,0.5030445755866402,78,1.0,0.0
300,0.01,5,False,4.0,0.0,78_2_2,300,300,0,1,0.506632371159132,78,1.0,0.0
400,0.01,5,False,5.0,0.0,78_2_3,400,400,4,2,-0.2550578877482077,78,1.0,0.0
500,0.01,5,False,3.0,0.0,78_2_4,500,500,5,3,-0.42437340164939075,78,1.0,0.0
600,0.01,5,False,7.0,0.0,78_2_5,600,600,6,9,-0.2690048067527877,78,1.0,0.0
700,0.01,5,False,5.0,0.0,78_2_6,700,700,8,6,-0.41335387585626976,78,1.0,0.0
800,0.01,5,False,4.0,0.0,78_2_7,800,800,4,7,-0.30075864640060573,78,1.0,0.0
900,0.01,5,False,10.0,0.0,78_2_8,900,900,12,7,-0.34179169844065344,78,1.0,0.0
1000,0.01,5,False,11.0,0.0,78_2_9,1000,1000,15,11,-0.37240650937730757,78,1.0,0.0
100,0.01,5,False,1.0,0.0,78_3_0,100,100,0,1,-0.002134344525973309,78,1.0,0.0
200,0.01,5,False,5.0,0.0,78_3_1,200,200,2,0,-0.14570063126329377,78,1.0,0.0
300,0.01,5,False,2.0,0.0,78_3_2,300,300,3,4,-0.39540787731296917,78,1.0,0.0
400,0.01,5,False,3.0,0.0,78_3_3,400,400,1,6,-0.1269370736011183,78,1.0,0.0
500,0.01,5,False,4.0,0.0,78_3_4,500,500,2,9,-0.1778385269575124,78,1.0,0.0
600,0.01,5,False,0.0,0.0,78_3_5,600,600,6,10,-2.0366951211540267,78,0.0,0.0
700,0.01,5,False,11.0,0.0,78_3_6,700,700,7,10,-0.21482495421892242,78,1.0,0.0
800,0.01,5,False,11.0,0.0,78_3_7,800,800,10,6,-0.28072988693922785,78,1.0,0.0
900,0.01,5,False,9.0,0.0,78_3_8,900,900,7,10,-0.25023042445957877,78,1.0,0.0
1000,0.01,5,False,8.0,0.0,78_3_9,1000,1000,14,11,-0.4371479473971709,78,1.0,0.0
100,0.01,5,False,0.0,0.0,78_4_0,100,100,2,2,-1.8259780455472792,78,0.0,0.0
200,0.01,5,False,1.0,0.0,78_4_1,200,200,2,1,-0.4738760386495235,78,1.0,0.0
300,0.01,5,False,3.0,0.0,78_4_2,300,300,4,4,-0.36604272267528526,78,1.0,0.0
400,0.01,5,False,5.0,0.0,78_4_3,400,400,7,4,-0.3785733089011391,78,1.0,0.0
500,0.01,5,False,3.0,0.0,78_4_4,500,500,2,1,-0.22170459416353577,78,1.0,0.0
600,0.01,5,False,6.0,0.0,78_4_5,600,600,6,4,-0.3006682343087005,78,1.0,0.0
700,0.01,5,False,6.0,0.0,78_4_6,700,700,4,6,-0.22226621359549567,78,1.0,0.0
800,0.01,5,False,4.0,0.0,78_4_7,800,800,12,6,-0.5979765328047323,78,1.0,0.0
900,0.01,5,False,13.0,0.0,78_4_8,900,900,10,12,-0.24827545985350127,78,1.0,0.0
1000,0.01,5,False,12.0,0.0,78_4_9,1000,1000,8,11,-0.22250815188987666,78,1.0,0.0
100,0.01,5,False,1.0,0.0,79_0_0,100,100,3,1,-0.5912903502286384,79,1.0,0.0
200,0.01,5,False,5.0,0.0,79_0_1,200,200,1,0,0.036734029737211564,79,1.0,0.0
300,0.01,5,False,4.0,0.0,79_0_2,300,300,4,1,-0.30030677404488565,79,1.0,0.0
400,0.01,5,False,5.0,0.0,79_0_3,400,400,2,7,-0.14820910547698246,79,1.0,0.0
500,0.01,5,False,8.0,0.0,79_0_4,500,500,3,3,-0.13896343788050966,79,1.0,0.0
600,0.01,5,False,9.0,0.0,79_0_5,600,600,6,10,-0.2228284017977695,79,1.0,0.0
700,0.01,5,False,8.0,0.0,79_0_6,700,700,5,9,-0.21171569356197983,79,1.0,0.0
800,0.01,5,False,9.0,0.0,79_0_7,800,800,13,7,-0.3869338037462578,79,1.0,0.0
900,0.01,5,False,13.0,0.0,79_0_8,900,900,8,7,-0.20878486376104075,79,1.0,0.0
1000,0.01,5,False,9.0,0.0,79_0_9,1000,1000,15,9,-0.42429178921011446,79,1.0,0.0
100,0.01,5,False,0.0,0.0,79_1_0,100,100,2,2,-1.8259780455472792,79,0.0,0.0
200,0.01,5,False,3.0,0.0,79_1_1,200,200,4,1,-0.3661635934169123,79,1.0,0.0
300,0.01,5,False,4.0,0.0,79_1_2,300,300,3,6,-0.24358985393317792,79,1.0,0.0
400,0.01,5,False,4.0,0.0,79_1_3,400,400,1,2,-0.09611178336525257,79,1.0,0.0
500,0.01,5,False,6.0,0.0,79_1_4,500,500,6,4,-0.3005959181846633,79,1.0,0.0
600,0.01,5,False,3.0,0.0,79_1_5,600,600,5,2,-0.42488131635001897,79,1.0,0.0
700,0.01,5,False,6.0,0.0,79_1_6,700,700,6,8,-0.30071989605644467,79,1.0,0.0
800,0.01,5,False,11.0,0.0,79_1_7,800,800,4,5,-0.07130199990825296,79,1.0,0.0
900,0.01,5,False,9.0,0.0,79_1_8,900,900,12,5,-0.3672486875692193,79,1.0,0.0
1000,0.01,5,False,14.0,0.0,79_1_9,1000,1000,7,7,-0.17675110467470614,79,1.0,0.0
100,0.01,5,False,2.0,0.0,79_2_0,100,100,3,0,-0.39468357606432836,79,1.0,0.0
200,0.01,5,False,1.0,0.0,79_2_1,200,200,2,5,-0.46958635780610997,79,1.0,0.0
300,0.01,5,False,1.0,0.0,79_2_2,300,300,6,1,-0.8371598991274812,79,1.0,0.0
400,0.01,5,False,5.0,0.0,79_2_3,400,400,6,5,-0.3412234108045748,79,1.0,0.0
500,0.01,5,False,0.0,0.0,79_2_4,500,500,5,3,-2.397062724747445,79,0.0,0.0
600,0.01,5,False,4.0,0.0,79_2_5,600,600,6,8,-0.3959444902159212,79,1.0,0.0
700,0.01,5,False,11.0,0.0,79_2_6,700,700,6,8,-0.1900290110959444,79,1.0,0.0
800,0.01,5,False,6.0,0.0,79_2_7,800,800,10,7,-0.4242412025893435,79,1.0,0.0
900,0.01,5,False,10.0,0.0,79_2_8,900,900,9,12,-0.27882880885641564,79,1.0,0.0
1000,0.01,5,False,9.0,0.0,79_2_9,1000,1000,12,11,-0.3668845209003591,79,1.0,0.0
100,0.01,5,False,1.0,0.0,79_3_0,100,100,2,1,-0.47065393484813345,79,1.0,0.0
200,0.01,5,False,7.0,0.0,79_3_1,200,200,1,3,0.36840554289550265,79,1.0,0.0
300,0.01,5,False,9.0,0.0,79_3_2,300,300,3,4,-0.06797824689944428,79,1.0,0.0
400,0.01,5,False,6.0,0.0,79_3_3,400,400,4,3,-0.22203617339360274,79,1.0,0.0
500,0.01,5,False,6.0,0.0,79_3_4,500,500,4,5,-0.22228941961675244,79,1.0,0.0
600,0.01,5,False,10.0,0.0,79_3_5,600,600,3,13,0.04941343724523192,79,1.0,0.0
700,0.01,5,False,7.0,0.0,79_3_6,700,700,6,4,-0.26875828839072324,79,1.0,0.0
800,0.01,5,False,8.0,0.0,79_3_7,800,800,5,15,-0.21222296272801502,79,1.0,0.0
900,0.01,5,False,12.0,0.0,79_3_8,900,900,6,6,-0.17670198646710134,79,1.0,0.0
1000,0.01,5,False,6.0,0.0,79_3_9,1000,1000,8,6,-0.3672507604613939,79,1.0,0.0
100,0.01,5,False,0.0,0.0,79_4_0,100,100,0,0,-2.307464105669391,79,0.0,0.0
200,0.01,5,False,3.0,0.0,79_4_1,200,200,0,1,0.3010700674580866,79,1.0,0.0
300,0.01,5,False,2.0,0.0,79_4_2,300,300,3,4,-0.39540787731296917,79,1.0,0.0
400,0.01,5,False,8.0,0.0,79_4_3,400,400,3,4,-0.13947510719742495,79,1.0,0.0
500,0.01,5,False,5.0,0.0,79_4_4,500,500,6,4,-0.34155144808027665,79,1.0,0.0
600,0.01,5,False,5.0,0.0,79_4_5,600,600,7,7,-0.3786851122687932,79,1.0,0.0
700,0.01,5,False,11.0,0.0,79_4_6,700,700,5,7,-0.1637847418442135,79,1.0,0.0
800,0.01,5,False,11.0,0.0,79_4_7,800,800,10,6,-0.28072988693922785,79,1.0,0.0
900,0.01,5,False,9.0,0.0,79_4_8,900,900,14,9,-0.405891473797524,79,1.0,0.0
1000,0.01,5,False,12.0,0.0,79_4_9,1000,1000,11,11,-0.2825487873680937,79,1.0,0.0
100,0.01,5,True,6.0,5.0,80_0_0,100,100,1,1,0.20449400084668024,80,1.0,0.0
200,0.01,5,True,14.0,10.0,80_0_1,200,200,4,2,0.38102077014390295,80,1.0,0.0
300,0.01,5,True,20.0,15.0,80_0_2,300,300,4,5,1.4871167981818598,80,1.0,0.0
400,0.01,5,True,23.0,20.0,80_0_3,400,400,8,7,0.5797656417998633,80,1.0,0.0
500,0.01,5,True,29.0,25.0,80_0_4,500,500,3,3,4.149785204732632,80,1.0,0.0
600,0.01,5,True,34.0,30.0,80_0_5,600,600,5,6,4.0460894342164,80,1.0,0.0
700,0.01,5,True,42.0,35.0,80_0_6,700,700,6,6,5.351462250328281,80,1.0,0.0
800,0.01,5,True,47.0,40.0,80_0_7,800,800,10,9,4.377056128885838,80,1.0,0.0
900,0.01,5,True,50.0,45.0,80_0_8,900,900,8,10,6.05176931464763,80,1.0,0.0
1000,0.01,5,True,58.0,50.0,80_0_9,1000,1000,20,12,2.84671178435248,80,1.0,0.0
100,0.01,5,True,6.0,5.0,80_1_0,100,100,0,1,0.9815905928741635,80,1.0,0.0
200,0.01,5,True,11.0,10.0,80_1_1,200,200,1,1,1.240080635357753,80,1.0,0.0
300,0.01,5,True,19.0,15.0,80_1_2,300,300,4,1,1.2926281435620612,80,1.0,0.0
400,0.01,5,True,24.0,20.0,80_1_3,400,400,3,2,2.9330028140000035,80,1.0,0.0
500,0.01,5,True,30.0,25.0,80_1_4,500,500,3,6,4.402016809664699,80,1.0,0.0
600,0.01,5,True,33.0,30.0,80_1_5,600,600,5,7,3.806939955397285,80,1.0,0.0
700,0.01,5,True,43.0,35.0,80_1_6,700,700,8,5,4.480632809238067,80,1.0,0.0
800,0.01,5,True,51.0,40.0,80_1_7,800,800,9,9,5.771117159984065,80,1.0,0.0
900,0.01,5,True,52.0,45.0,80_1_8,900,900,5,10,8.51638282308206,80,1.0,0.0
1000,0.01,5,True,61.0,50.0,80_1_9,1000,1000,13,14,6.008342125027019,80,1.0,0.0
100,0.01,5,True,5.0,5.0,80_2_0,100,100,2,2,-0.14795123481165098,80,1.0,0.0
200,0.01,5,True,11.0,10.0,80_2_1,200,200,4,2,-0.05772486163487356,80,1.0,0.0
300,0.01,5,True,19.0,15.0,80_2_2,300,300,6,3,0.5446199904624764,80,1.0,0.0
400,0.01,5,True,26.0,20.0,80_2_3,400,400,4,3,2.7996412500382895,80,1.0,0.0
500,0.01,5,True,29.0,25.0,80_2_4,500,500,5,3,2.9083174770900366,80,1.0,0.0
600,0.01,5,True,35.0,30.0,80_2_5,600,600,5,5,4.287737438506936,80,1.0,0.0
700,0.01,5,True,44.0,35.0,80_2_6,700,700,10,7,3.7606414860282364,80,1.0,0.0
800,0.01,5,True,49.0,40.0,80_2_7,800,800,6,10,7.058015656508342,80,1.0,0.0
900,0.01,5,True,53.0,45.0,80_2_8,900,900,8,12,6.769796362526393,80,1.0,0.0
1000,0.01,5,True,57.0,50.0,80_2_9,1000,1000,13,8,5.147713376823378,80,1.0,0.0
100,0.01,5,True,7.0,5.0,80_3_0,100,100,1,2,0.3843357629559303,80,1.0,0.0
200,0.01,5,True,11.0,10.0,80_3_1,200,200,1,3,1.2281362384617498,80,1.0,0.0
300,0.01,5,True,19.0,15.0,80_3_2,300,300,4,6,1.2779546399526875,80,1.0,0.0
400,0.01,5,True,26.0,20.0,80_3_3,400,400,3,3,3.4268722031551135,80,1.0,0.0
500,0.01,5,True,31.0,25.0,80_3_4,500,500,4,6,3.964692762203315,80,1.0,0.0
600,0.01,5,True,35.0,30.0,80_3_5,600,600,6,5,3.7190373275744273,80,1.0,0.0
700,0.01,5,True,40.0,35.0,80_3_6,700,700,9,7,3.349891368821886,80,1.0,0.0
800,0.01,5,True,48.0,40.0,80_3_7,800,800,10,8,4.596428241332374,80,1.0,0.0
900,0.01,5,True,51.0,45.0,80_3_8,900,900,13,12,3.9201211234091966,80,1.0,0.0
1000,0.01,5,True,62.0,50.0,80_3_9,1000,1000,13,10,6.232925707911572,80,1.0,0.0
100,0.01,5,True,5.0,5.0,80_4_0,100,100,2,1,-0.14661740550182095,80,1.0,0.0
200,0.01,5,True,12.0,10.0,80_4_1,200,200,2,1,0.8407807443789017,80,1.0,0.0
300,0.01,5,True,17.0,15.0,80_4_2,300,300,3,4,1.3446081117489697,80,1.0,0.0
400,0.01,5,True,23.0,20.0,80_4_3,400,400,2,3,3.397503988218799,80,1.0,0.0
500,0.01,5,True,32.0,25.0,80_4_4,500,500,3,3,4.926755704930777,80,1.0,0.0
600,0.01,5,True,38.0,30.0,80_4_5,600,600,4,6,5.700771794121256,80,1.0,0.0
700,0.01,5,True,42.0,35.0,80_4_6,700,700,2,7,8.481911631743936,80,1.0,0.0
800,0.01,5,True,48.0,40.0,80_4_7,800,800,8,11,5.6035302691045015,80,1.0,0.0
900,0.01,5,True,50.0,45.0,80_4_8,900,900,5,2,7.999467447143669,80,1.0,0.0
1000,0.01,5,True,64.0,50.0,80_4_9,1000,1000,18,12,4.598940923633376,80,1.0,0.0
100,0.01,5,True,6.0,5.0,81_0_0,100,100,3,1,-0.17616014707456454,81,1.0,0.0
200,0.01,5,True,13.0,10.0,81_0_1,200,200,5,1,-0.03817467626170793,81,1.0,0.0
300,0.01,5,True,17.0,15.0,81_0_2,300,300,2,4,1.9255531847300602,81,1.0,0.0
400,0.01,5,True,20.0,20.0,81_0_3,400,400,3,4,1.9858765077305784,81,1.0,0.0
500,0.01,5,True,30.0,25.0,81_0_4,500,500,4,3,3.7232958425326954,81,1.0,0.0
600,0.01,5,True,34.0,30.0,81_0_5,600,600,4,8,4.6771566916634955,81,1.0,0.0
700,0.01,5,True,43.0,35.0,81_0_6,700,700,2,6,8.76836298605787,81,1.0,0.0
800,0.01,5,True,52.0,40.0,81_0_7,800,800,10,6,5.492689715919487,81,1.0,0.0
900,0.01,5,True,52.0,45.0,81_0_8,900,900,6,10,7.792494367499169,81,1.0,0.0
1000,0.01,5,True,69.0,50.0,81_0_9,1000,1000,9,9,10.106450004316404,81,1.0,0.0
100,0.01,5,True,7.0,5.0,81_1_0,100,100,1,1,0.39154332252043705,81,1.0,0.0
200,0.01,5,True,12.0,10.0,81_1_1,200,200,5,2,-0.14896872374311831,81,1.0,0.0
300,0.01,5,True,20.0,15.0,81_1_2,300,300,4,3,1.4935370779196744,81,1.0,0.0
400,0.01,5,True,24.0,20.0,81_1_3,400,400,4,6,2.3336605922002582,81,1.0,0.0
500,0.01,5,True,31.0,25.0,81_1_4,500,500,3,5,4.66247796688314,81,1.0,0.0
600,0.01,5,True,31.0,30.0,81_1_5,600,600,3,8,4.627602348169186,81,1.0,0.0
700,0.01,5,True,47.0,35.0,81_1_6,700,700,8,7,5.40485262372232,81,1.0,0.0
800,0.01,5,True,47.0,40.0,81_1_7,800,800,11,5,3.9400236791127536,81,1.0,0.0
900,0.01,5,True,52.0,45.0,81_1_8,900,900,9,8,5.976665552924691,81,1.0,0.0
1000,0.01,5,True,52.0,50.0,81_1_9,1000,1000,12,10,4.51857104454191,81,1.0,0.0
100,0.01,5,True,5.0,5.0,81_2_0,100,100,0,1,0.7384219674807829,81,1.0,0.0
200,0.01,5,True,14.0,10.0,81_2_1,200,200,1,0,1.9862154194528727,81,1.0,0.0
300,0.01,5,True,19.0,15.0,81_2_2,300,300,3,3,1.7860461982613,81,1.0,0.0
400,0.01,5,True,27.0,20.0,81_2_3,400,400,4,3,3.036186074088689,81,1.0,0.0
500,0.01,5,True,31.0,25.0,81_2_4,500,500,4,4,3.9675186861098686,81,1.0,0.0
600,0.01,5,True,40.0,30.0,81_2_5,600,600,9,2,3.3814335251556082,81,1.0,0.0
700,0.01,5,True,44.0,35.0,81_2_6,700,700,11,4,3.346271321678296,81,1.0,0.0
800,0.01,5,True,46.0,40.0,81_2_7,800,800,9,8,4.629958446325893,81,1.0,0.0
900,0.01,5,True,51.0,45.0,81_2_8,900,900,7,8,6.888333376065951,81,1.0,0.0
1000,0.01,5,True,62.0,50.0,81_2_9,1000,1000,16,9,4.953950198247834,81,1.0,0.0
100,0.01,5,True,7.0,5.0,81_3_0,100,100,0,0,1.2514005977277969,81,1.0,1.0
200,0.01,5,True,12.0,10.0,81_3_1,200,200,3,2,0.3933698155643012,81,1.0,0.0
300,0.01,5,True,17.0,15.0,81_3_2,300,300,8,3,-0.16835963451564645,81,1.0,0.0
400,0.01,5,True,25.0,20.0,81_3_3,400,400,7,2,1.2378971371357534,81,1.0,0.0
500,0.01,5,True,28.0,25.0,81_3_4,500,500,10,7,0.7987388401723816,81,1.0,0.0
600,0.01,5,True,33.0,30.0,81_3_5,600,600,6,5,3.2637139537024815,81,1.0,0.0
700,0.01,5,True,44.0,35.0,81_3_6,700,700,4,9,7.234552357334605,81,1.0,0.0
800,0.01,5,True,47.0,40.0,81_3_7,800,800,7,10,5.934522552403876,81,1.0,0.0
900,0.01,5,True,53.0,45.0,81_3_8,900,900,6,8,8.052360111559084,81,1.0,0.0
1000,0.01,5,True,56.0,50.0,81_3_9,1000,1000,7,10,8.109343997187294,81,1.0,0.0
100,0.01,5,True,8.0,5.0,81_4_0,100,100,0,2,1.4820946586786352,81,1.0,0.0
200,0.01,5,True,15.0,10.0,81_4_1,200,200,3,5,0.949419209074637,81,1.0,0.0
300,0.01,5,True,19.0,15.0,81_4_2,300,300,2,4,2.415022680884604,81,1.0,0.0
400,0.01,5,True,21.0,20.0,81_4_3,400,400,6,2,0.8674570783120926,81,1.0,0.0
500,0.01,5,True,29.0,25.0,81_4_4,500,500,8,2,1.6001141166653996,81,1.0,0.0
600,0.01,5,True,35.0,30.0,81_4_5,600,600,3,6,5.676467767684598,81,1.0,0.0
700,0.01,5,True,42.0,35.0,81_4_6,700,700,8,1,4.257411157091645,81,1.0,0.0
800,0.01,5,True,47.0,40.0,81_4_7,800,800,3,8,8.867557497427935,81,1.0,0.0
900,0.01,5,True,54.0,45.0,81_4_8,900,900,9,18,6.434247274409029,81,1.0,0.0
1000,0.01,5,True,57.0,50.0,81_4_9,1000,1000,13,8,5.147713376823378,81,1.0,0.0
100,0.01,5,True,8.0,5.0,82_0_0,100,100,0,1,1.4997652955527645,82,1.0,0.0
200,0.01,5,True,11.0,10.0,82_0_1,200,200,4,3,-0.060122806195042774,82,1.0,0.0
300,0.01,5,True,18.0,15.0,82_0_2,300,300,4,2,1.089203179204714,82,1.0,0.0
400,0.01,5,True,25.0,20.0,82_0_3,400,400,4,3,2.566578045828741,82,1.0,0.0
500,0.01,5,True,30.0,25.0,82_0_4,500,500,6,2,2.630065656504465,82,1.0,0.0
600,0.01,5,True,33.0,30.0,82_0_5,600,600,4,3,4.433058853628054,82,1.0,0.0
700,0.01,5,True,47.0,35.0,82_0_6,700,700,9,7,4.885515999259648,82,1.0,0.0
800,0.01,5,True,51.0,40.0,82_0_7,800,800,10,12,5.259545092187134,82,1.0,0.0
900,0.01,5,True,55.0,45.0,82_0_8,900,900,14,5,4.342293617512448,82,1.0,0.0
1000,0.01,5,True,63.0,50.0,82_0_9,1000,1000,13,12,6.453175862538015,82,1.0,0.0
100,0.01,5,True,6.0,5.0,82_1_0,100,100,0,1,0.9815905928741635,82,1.0,0.0
200,0.01,5,True,11.0,10.0,82_1_1,200,200,4,4,-0.0625354700451026,82,1.0,0.0
300,0.01,5,True,17.0,15.0,82_1_2,300,300,2,3,1.9285302087742366,82,1.0,0.0
400,0.01,5,True,27.0,20.0,82_1_3,400,400,10,4,0.6650479584313878,82,1.0,0.0
500,0.01,5,True,31.0,25.0,82_1_4,500,500,9,8,1.6094774394320874,82,1.0,0.0
600,0.01,5,True,38.0,30.0,82_1_5,600,600,6,9,4.415943087609198,82,1.0,0.0
700,0.01,5,True,44.0,35.0,82_1_6,700,700,4,6,7.240051593192719,82,1.0,0.0
800,0.01,5,True,53.0,40.0,82_1_7,800,800,13,7,4.358029809149796,82,1.0,0.0
900,0.01,5,True,56.0,45.0,82_1_8,900,900,8,10,7.50634836722882,82,1.0,0.0
1000,0.01,5,True,64.0,50.0,82_1_9,1000,1000,18,10,4.600489049062786,82,1.0,0.0
100,0.01,5,True,5.0,5.0,82_2_0,100,100,1,3,0.03160116679033062,82,1.0,0.0
200,0.01,5,True,11.0,10.0,82_2_1,200,200,3,1,0.2286332284485274,82,1.0,0.0
300,0.01,5,True,16.0,15.0,82_2_2,300,300,3,6,1.1289653329121223,82,1.0,0.0
400,0.01,5,True,23.0,20.0,82_2_3,400,400,4,11,2.1015605425353527,82,1.0,0.0
500,0.01,5,True,33.0,25.0,82_2_4,500,500,6,4,3.2939896837119593,82,1.0,0.0
600,0.01,5,True,44.0,30.0,82_2_5,600,600,7,8,5.283492452109948,82,1.0,0.0
700,0.01,5,True,42.0,35.0,82_2_6,700,700,7,3,4.778294301446642,82,1.0,0.0
800,0.01,5,True,47.0,40.0,82_2_7,800,800,10,7,4.378789912313406,82,1.0,0.0
900,0.01,5,True,59.0,45.0,82_2_8,900,900,7,5,8.91445310014975,82,1.0,0.0
1000,0.01,5,True,60.0,50.0,82_2_9,1000,1000,14,11,5.353067450786069,82,1.0,0.0
100,0.01,5,True,5.0,5.0,82_3_0,100,100,0,0,0.7493167477221013,82,1.0,1.0
200,0.01,5,True,13.0,10.0,82_3_1,200,200,1,1,1.7260459559011172,82,1.0,0.0
300,0.01,5,True,18.0,15.0,82_3_2,300,300,3,2,1.567480533422631,82,1.0,0.0
400,0.01,5,True,22.0,20.0,82_3_3,400,400,1,4,4.033009991612127,82,1.0,0.0
500,0.01,5,True,28.0,25.0,82_3_4,500,500,9,4,1.0885377718696623,82,1.0,0.0
600,0.01,5,True,35.0,30.0,82_3_5,600,600,7,6,3.212282645026513,82,1.0,0.0
700,0.01,5,True,41.0,35.0,82_3_6,700,700,8,5,4.030174672871783,82,1.0,0.0
800,0.01,5,True,46.0,40.0,82_3_7,800,800,11,4,3.7323476589201627,82,1.0,0.0
900,0.01,5,True,56.0,45.0,82_3_8,900,900,6,8,8.831278501249678,82,1.0,0.0
1000,0.01,5,True,61.0,50.0,82_3_9,1000,1000,6,15,10.101625398023334,82,1.0,0.0
100,0.01,5,True,5.0,5.0,82_4_0,100,100,2,0,-0.14528766018279607,82,1.0,0.0
200,0.01,5,True,12.0,10.0,82_4_1,200,200,2,1,0.8407807443789017,82,1.0,0.0
300,0.01,5,True,18.0,15.0,82_4_2,300,300,4,5,1.0811292872638945,82,1.0,0.0
400,0.01,5,True,23.0,20.0,82_4_3,400,400,5,6,1.6281125483022816,82,1.0,0.0
500,0.01,5,True,32.0,25.0,82_4_4,500,500,7,5,2.5943701521378464,82,1.0,0.0
600,0.01,5,True,34.0,30.0,82_4_5,600,600,4,9,4.675636809379414,82,1.0,0.0
700,0.01,5,True,42.0,35.0,82_4_6,700,700,6,9,5.347654880234649,82,1.0,0.0
800,0.01,5,True,47.0,40.0,82_4_7,800,800,6,17,6.542060464432814,82,1.0,0.0
900,0.01,5,True,58.0,45.0,82_4_8,900,900,7,12,8.646630213425754,82,1.0,0.0
1000,0.01,5,True,66.0,50.0,82_4_9,1000,1000,7,11,10.6923596725704,82,1.0,0.0
100,0.01,5,False,1.0,0.0,83_0_0,100,100,1,1,-0.29886393390747373,83,1.0,0.0
200,0.01,5,False,1.0,0.0,83_0_1,200,200,0,0,5.361427606244137e-06,83,1.0,1.0
300,0.01,5,False,1.0,0.0,83_0_2,300,300,1,4,-0.30030677404488565,83,1.0,0.0
400,0.01,5,False,2.0,0.0,83_0_3,400,400,5,4,-0.5394576104123006,83,1.0,0.0
500,0.01,5,False,4.0,0.0,83_0_4,500,500,5,2,-0.3514211944608005,83,1.0,0.0
600,0.01,5,False,4.0,0.0,83_0_5,600,600,5,8,-0.3510037958353923,83,1.0,0.0
700,0.01,5,False,8.0,0.0,83_0_6,700,700,12,6,-0.3965329621567211,83,1.0,0.0
